,Name,TeamName,Killed,Death,ADR,TotalDamageDealt,RoundMVPs,LastAliveQuantity,Clutches,FirstKills,FirstDeaths,FlashedEnemies,FlashAssists,BombsPlanted,WalkQuantityAsTR,WalkQuantityAsCT,DistanceTraveledAsTR,DistanceTraveledAsCT,AK47Kills,MAC10Kills,M4A4Kills,MP9Kills,AWPKills,ScoutKills
3583,★ ⑳ pavv+,Stone Movistar,0.17307692307692302,0.15730337078651602,0.162430850637376,0.162430850637376,0.21428571428571402,0.36363636363636304,0.6666666666666661,0.21428571428571402,0.16666666666666602,0.15384615384615302,0.22222222222222202,0.44444444444444403,0.178920834974399,5806,0.21393827429564702,82691.84,0.22727272727272702,0.0,0.17647058823529402,0.0,0.0,0.0
3584,★ ⑳ shawty,Stone Movistar,0.15384615384615302,0.202247191011235,0.14030305459793102,0.14030305459793102,0.07142857142857101,0.09090909090909001,0.33333333333333304,0.21428571428571402,0.16666666666666602,0.0,0.11111111111111101,0.11111111111111101,0.22189838519102,7077,0.18959713860457,82374.42,0.13636363636363602,0.0,0.17647058823529402,0.0,0.0,0.0
3585,★ ㉑ disturbed,blast,0.23595505617977502,0.2,0.229234996897438,0.229234996897438,0.25,0.1875,,0.416666666666666,0.35714285714285704,0.14285714285714202,0.0,0.5,0.18739825143201602,10336,0.232136717811103,164084.64,0.28,0.6666666666666661,0.0,0.0,1.0,0.0
3586,★ ⑳ hyd,blast,0.12359550561797701,0.2,0.16284017374346202,0.16284017374346202,0.125,0.1875,,0.08333333333333301,0.14285714285714202,0.047619047619047006,0.33333333333333304,0.25,0.19240277359059302,10932,0.20385076488844503,145237.2,0.08,0.0,0.0,0.0,0.0,0.0
3587,★ ⑳ chavera[?],blast,0.191011235955056,0.19047619047619002,0.16851342966049102,0.16851342966049102,0.25,0.25,,0.0,0.28571428571428503,0.42857142857142805,0.0,0.25,0.22671088332830802,14841,0.19917051876170602,154142.35,0.28,0.0,0.2,0.0,0.0,0.0
3588,★ ⑳ heavY,blast,0.15730337078651602,0.20952380952380903,0.16807020654197302,0.16807020654197302,0.125,0.1875,,0.25,0.14285714285714202,0.14285714285714202,0.33333333333333304,0.0,0.17856496834488902,11345,0.18557277854012103,147218.43,0.12,0.0,0.8,0.0,0.0,0.0
3589,★ ⑳ FL9HV1NjKo_O,blast,0.29213483146067404,0.2,0.271341193156635,0.271341193156635,0.25,0.1875,,0.25,0.07142857142857101,0.23809523809523803,0.33333333333333304,0.0,0.21492312330419003,11851,0.17926921999862303,146307.65,0.24,0.33333333333333304,0.0,0.0,0.0,0.0
3590,★ ⑳ d e m o n,Nostalgia Gamers,0.239130434782608,0.19,0.274531597332486,0.274531597332486,0.0,0.23529411764705802,0.0,0.22222222222222202,0.08333333333333301,0.0,0.0,0.0,0.18091253795245602,3752,0.19847438495820002,33016.92,0.157894736842105,0.0,1.0,0.0,0.0,0.0
3591,★ ⑳ Comar,Nostalgia Gamers,0.130434782608695,0.21,0.16529056843442302,0.16529056843442302,0.0,0.17647058823529402,0.0,0.22222222222222202,0.33333333333333304,0.19047619047619002,0.2,0.375,0.21040701823117003,4821,0.20799595269890603,32364.02,0.210526315789473,0.0,0.0,0.0,0.0,0.0
3592,★ ⑳ toto,Nostalgia Gamers,0.21739130434782603,0.22,0.22388059701492502,0.22388059701492502,1.0,0.11764705882352901,0.0,0.33333333333333304,0.16666666666666602,0.42857142857142805,0.0,0.125,0.18691497250633102,3740,0.20246543406547401,36477.54,0.052631578947368,0.0,0.0,0.5,1.0,0.0
3593,"★ ⑳ Runaway,",Nostalgia Gamers,0.239130434782608,0.19,0.19006033661479801,0.19006033661479801,0.0,0.35294117647058804,0.0,0.11111111111111101,0.16666666666666602,0.0,0.2,0.5,0.19596759524842203,2733,0.195732911489769,22659.32,0.31578947368421,0.0,0.0,0.0,0.0,0.0
3594,★ ⑳ Sulfide,Nostalgia Gamers,0.17391304347826,0.19,0.146236900603366,0.146236900603366,0.0,0.11764705882352901,1.0,0.11111111111111101,0.25,0.38095238095238004,0.6000000000000001,0.0,0.22579787606161902,4062,0.19533131678765,31260.23,0.26315789473684204,0.0,0.0,0.5,0.0,0.0
3595,★ ⑳ luch,Team Lambda,0.275510204081632,0.282608695652173,0.28034023149772,0.28034023149772,0.28571428571428503,0.2,0.0,0.16666666666666602,0.11111111111111101,0.48,0.0,1.0,0.19051906541214603,7537,0.20163305853131602,111629.09,0.41176470588235203,0.0,0.2,0.0,0.0,0.0
3596,★ ⑳ Bluedee,Team Lambda,0.132653061224489,0.19565217391304301,0.130480533146264,0.130480533146264,0.14285714285714202,0.2,0.0,0.33333333333333304,0.22222222222222202,0.32,0.30000000000000004,0.0,0.189213523612299,7353,0.18500469981568302,124202.9,0.029411764705882002,0.0,0.0,0.0,1.0,0.0
3597,★ ⑳ rod^,Team Lambda,0.21428571428571402,0.17391304347826,0.21694142406173203,0.21694142406173203,0.21428571428571402,0.2,1.0,0.25,0.33333333333333304,0.04,0.1,0.0,0.202899203169315,10824,0.18892177918990102,128450.84,0.17647058823529402,0.0,0.0,0.0,0.0,0.0
3598,★ ⑳ eddu,Team Lambda,0.173469387755102,0.15217391304347802,0.17274640477025602,0.17274640477025602,0.14285714285714202,0.2,0.0,0.08333333333333301,0.0,0.16,0.5,0.0,0.224012965380632,7835,0.221344916430388,118098.83,0.17647058823529402,0.0,0.5,0.0,0.0,0.0
3599,★ ⑳ boz1mple,Team Lambda,0.204081632653061,0.19565217391304301,0.19949140652402603,0.19949140652402603,0.21428571428571402,0.2,0.0,0.16666666666666602,0.33333333333333304,0.0,0.1,0.0,0.193355242425606,10508,0.20309554603270902,134335.34,0.20588235294117602,0.0,0.30000000000000004,0.0,0.0,0.0
3600,★ ⑳ Atlas,I Dont Have Roof,0.34042553191489305,0.161764705882352,0.28980862558373705,0.28980862558373705,0.30769230769230704,0.125,0.0,0.35714285714285704,0.0,0.37254901960784303,0.25,0.7142857142857141,0.182651660719187,5425,0.21243393482471,64867.06,0.416666666666666,1.0,0.0,0.0,0.0,0.0
3601,★ ⑳ onze,I Dont Have Roof,0.138297872340425,0.25,0.173702041937551,0.173702041937551,0.15384615384615302,0.25,0.0,0.14285714285714202,0.22222222222222202,0.37254901960784303,0.5,0.14285714285714202,0.238466465367371,5169,0.207054078955166,50842.17,0.104166666666666,0.0,0.42857142857142805,0.0,0.0,0.0
3602,★ ⑳ Palensckii,I Dont Have Roof,0.26595744680851,0.13235294117647,0.24274333852211302,0.24274333852211302,0.384615384615384,0.5,1.0,0.21428571428571402,0.11111111111111101,0.15686274509803902,0.0,0.14285714285714202,0.194619818830634,3689,0.190144695853869,48857.71,0.291666666666666,0.0,0.14285714285714202,0.0,0.0,0.0
3603,★ ⑳ fera-,I Dont Have Roof,0.148936170212765,0.22058823529411703,0.155022433843054,0.155022433843054,0.15384615384615302,0.0,0.0,0.14285714285714202,0.22222222222222202,0.0,0.125,0.0,0.190063134779028,4602,0.202898286542941,57012.02,0.08333333333333301,0.0,0.0,0.0,1.0,0.0
3604,★ ⑳ James,I Dont Have Roof,0.106382978723404,0.23529411764705802,0.138723560113542,0.138723560113542,0.0,0.125,0.0,0.14285714285714202,0.44444444444444403,0.09803921568627401,0.125,0.0,0.19419892030377803,5781,0.18746900382331202,53331.05,0.104166666666666,0.0,0.42857142857142805,0.0,0.0,0.0
3605,★ ⑳ KnzinN,EFFECT,0.22058823529411703,0.20212765957446802,0.167696108709079,0.167696108709079,0.4,0.23529411764705802,0.0,0.22222222222222202,0.14285714285714202,0.12903225806451601,0.0,0.5,0.188071140807703,10178,0.201481457122478,107529.46,0.2,0.0,0.384615384615384,0.2,1.0,0.0
3606,★ ⑳ TriniTyy,EFFECT,0.17647058823529402,0.20212765957446802,0.19332921556516303,0.19332921556516303,0.2,0.11764705882352901,0.0,0.33333333333333304,0.5,0.19354838709677402,0.375,0.5,0.21276735121679602,9566,0.19236051953303202,126821.24,0.2,0.0,0.15384615384615302,0.0,0.0,0.0
3607,★ ⑳ sbnzyn,EFFECT,0.25,0.18085106382978702,0.23563928350833802,0.23563928350833802,0.2,0.23529411764705802,1.0,0.33333333333333304,0.14285714285714202,0.19354838709677402,0.25,0.0,0.20536503881300902,10397,0.21265222796309302,127513.44,0.4,0.0,0.07692307692307601,0.6000000000000001,0.0,0.0
3608,★ ⑳ jeN,EFFECT,0.279411764705882,0.19148936170212702,0.29040560016471,0.29040560016471,0.2,0.35294117647058804,0.0,0.0,0.0,0.35483870967741904,0.25,0.0,0.180603321214503,11980,0.192731358312089,128218.51,0.2,0.0,0.30769230769230704,0.0,0.0,1.0
3609,★ ⑳ sch,EFFECT,0.07352941176470501,0.223404255319148,0.112929792052707,0.112929792052707,0.0,0.058823529411764004,0.0,0.11111111111111101,0.21428571428571402,0.12903225806451601,0.125,0.0,0.21319314794798702,10580,0.200774437069305,123949.21,0.0,0.0,0.07692307692307601,0.2,0.0,0.0
3610,★ ⑳ zocks,NONAME,0.148148148148148,0.189189189189189,0.14437415273384502,0.14437415273384502,0.08333333333333301,0.21739130434782603,0.0,0.157894736842105,0.18181818181818102,0.171875,0.115384615384615,0.30769230769230704,0.197689877242355,9366,0.20544043040016302,166433.4,0.125,0.0,0.33333333333333304,0.0,0.0,0.0
3611,★ ⑳ gyuhdf,NONAME,0.17037037037037,0.19594594594594503,0.167363307727067,0.167363307727067,0.16666666666666602,0.21739130434782603,1.0,0.210526315789473,0.18181818181818102,0.078125,0.07692307692307601,0.23076923076923,0.20300764861271703,10346,0.20290967067925803,163273.15,0.08928571428571401,0.0,0.22222222222222202,1.0,0.0,0.0
3612,★ ⑳ zock9,NONAME,0.24444444444444402,0.209459459459459,0.21780388612742801,0.21780388612742801,0.33333333333333304,0.17391304347826,0.0,0.31578947368421,0.36363636363636304,0.3125,0.269230769230769,0.30769230769230704,0.17137726825394,6910,0.195338619740299,161685.08,0.14285714285714202,0.0,0.0,0.0,1.0,1.0
3613,★ ⑳ kaoz,NONAME,0.22962962962962902,0.189189189189189,0.24401265250790702,0.24401265250790702,0.16666666666666602,0.21739130434782603,0.0,0.157894736842105,0.09090909090909001,0.125,0.30769230769230704,0.07692307692307601,0.226057079714774,10177,0.19819727159268002,165138.99,0.321428571428571,0.0,0.16666666666666602,0.0,0.0,0.0
3614,★ ⑳ neskkSAMA-,NONAME,0.207407407407407,0.216216216216216,0.22644600090375003,0.22644600090375003,0.25,0.17391304347826,0.0,0.157894736842105,0.18181818181818102,0.3125,0.23076923076923,0.07692307692307601,0.20186812617621103,9828,0.198114007587599,166888.57,0.321428571428571,0.0,0.277777777777777,0.0,0.0,0.0
3615,★ ⑳ goko,UFSCar FiRE,0.24657534246575302,0.19402985074626802,0.22643831950762602,0.22643831950762602,0.23809523809523803,0.25,0.0,0.36363636363636304,0.157894736842105,0.1875,0.0,0.30769230769230704,0.147065745277165,7391,0.18882386468841802,193478.82,0.0,0.0,0.13636363636363602,0.0,0.8529411764705881,0.0
3616,★ ⑳ gobbs,UFSCar FiRE,0.21917808219178,0.18656716417910402,0.235804120952635,0.235804120952635,0.19047619047619002,0.1875,1.0,0.318181818181818,0.210526315789473,0.196428571428571,0.416666666666666,0.30769230769230704,0.185896750176504,9361,0.20151060709621701,192869.76,0.31481481481481405,0.0,0.045454545454545005,0.0,0.029411764705882002,1.0
3617,★ ⑳ ttw,UFSCar FiRE,0.19178082191780801,0.216417910447761,0.189510302381589,0.189510302381589,0.14285714285714202,0.0625,0.0,0.22727272727272702,0.210526315789473,0.160714285714285,0.0,0.0,0.21820243469330902,10382,0.20602066943081102,184394.84,0.24074074074074,0.0,0.18181818181818102,0.0,0.11764705882352901,0.0
3618,★ ⑳ dengue,UFSCar FiRE,0.11643835616438301,0.216417910447761,0.136259031308536,0.136259031308536,0.14285714285714202,0.125,0.0,0.0,0.26315789473684204,0.21428571428571402,0.16666666666666602,0.0,0.23123168096531901,12872,0.204915473059602,201899.18,0.20370370370370303,0.0,0.18181818181818102,0.0,0.0,0.0
3619,★ ⑳ rafinha,UFSCar FiRE,0.22602739726027302,0.18656716417910402,0.21198822584961202,0.21198822584961202,0.28571428571428503,0.375,0.0,0.09090909090909001,0.157894736842105,0.24107142857142802,0.416666666666666,0.384615384615384,0.2176033888877,13511,0.19872938572495003,209103.47,0.24074074074074,0.0,0.45454545454545403,1.0,0.0,0.0
3620,★ ⑳ FOMF3R4,Black Hawks Clan,0.17857142857142802,0.211009174311926,0.19647561086383802,0.19647561086383802,0.0,0.0,0.0,0.28571428571428503,0.133333333333333,0.28571428571428503,0.25,0.11111111111111101,0.193834274738023,9106,0.206030809822205,121394.83,0.22727272727272702,0.0,0.23809523809523803,0.0,0.0,0.0
3621,★ ⑲ salte.,Black Hawks Clan,0.10714285714285701,0.20183486238532103,0.10600417839949101,0.10600417839949101,0.0,0.157894736842105,0.0,0.14285714285714202,0.4,0.047619047619047006,0.5,0.33333333333333304,0.208554420798387,9676,0.207496359778537,119137.46,0.09090909090909001,0.5,0.09523809523809501,0.6666666666666661,0.0,0.0
3622,★ ⑳ † strawwberry  †,Black Hawks Clan,0.21428571428571402,0.20183486238532103,0.1983831410664,0.1983831410664,0.5,0.5263157894736841,0.5,0.0,0.2,0.23809523809523803,0.0,0.22222222222222202,0.24870200262452202,9259,0.20309209774865702,133547.93,0.318181818181818,0.5,0.19047619047619002,0.0,0.0,0.0
3623,★ ⑳ eXE-E? D,Black Hawks Clan,0.17857142857142802,0.20183486238532103,0.18612044690707602,0.18612044690707602,0.0,0.157894736842105,0.0,0.21428571428571402,0.066666666666666,0.19047619047619002,0.0,0.11111111111111101,0.18894657766113201,8442,0.20627836337375702,122903.39,0.22727272727272702,0.0,0.09523809523809501,0.0,0.0,0.0
3624,★ ⑳ Royals,Black Hawks Clan,0.321428571428571,0.18348623853211002,0.31301662276319303,0.31301662276319303,0.5,0.157894736842105,0.5,0.35714285714285704,0.2,0.23809523809523803,0.25,0.22222222222222202,0.159962724177935,7441,0.177102369276842,122630.32,0.13636363636363602,0.0,0.38095238095238004,0.33333333333333304,1.0,1.0
3625,★ ⑳ FakeFox,You Never Know,0.19626168224299,0.23529411764705802,0.23515065691133602,0.23515065691133602,0.16666666666666602,0.16666666666666602,0.0,0.2,0.07142857142857101,0.1875,0.2,0.30000000000000004,0.214552751082479,10788,0.21607170311707202,177759.46,0.21428571428571402,0.0,0.17857142857142802,0.0,0.0,0.0
3626,★ ⑳ nz.,You Never Know,0.177570093457943,0.18823529411764703,0.16434584218393503,0.16434584218393503,0.25,0.08333333333333301,0.0,0.33333333333333304,0.42857142857142805,0.09375000000000001,0.2,0.2,0.196451578836202,10581,0.18542732568634201,140612.35,0.07142857142857101,0.0,0.0,0.0,0.9090909090909091,0.0
3627,★ ⑳ mafeu,You Never Know,0.261682242990654,0.14117647058823501,0.23019431988041802,0.23019431988041802,0.416666666666666,0.25,1.0,0.066666666666666,0.14285714285714202,0.28125,0.0,0.1,0.17788573238990302,11172,0.18022849502600402,145667.54,0.30952380952380903,0.0,0.35714285714285704,0.0,0.0,0.0
3628,★ ⑳ Drena,You Never Know,0.16822429906542002,0.24705882352941103,0.186216662733065,0.186216662733065,0.08333333333333301,0.16666666666666602,0.0,0.266666666666666,0.14285714285714202,0.25,0.4,0.30000000000000004,0.185067060935684,13196,0.201369372653936,177236.89,0.09523809523809501,0.0,0.392857142857142,0.0,0.0,0.0
3629,★ ⑳ rafa',You Never Know,0.19626168224299,0.18823529411764703,0.184092518291243,0.184092518291243,0.08333333333333301,0.33333333333333304,0.0,0.133333333333333,0.21428571428571402,0.1875,0.2,0.1,0.226042876755729,13279,0.21690310351664502,150258.85,0.30952380952380903,0.0,0.07142857142857101,1.0,0.09090909090909001,0.0
3630,★ ⑳ toto,Nostalgia Gamers,0.15384615384615302,0.218181818181818,0.155172413793103,0.155172413793103,0.14285714285714202,0.3125,,0.2,0.277777777777777,0.259259259259259,0.2,0.28571428571428503,0.18579785762283002,7169,0.19698630388139302,103218.29,0.038461538461538006,0.0,0.0,0.28571428571428503,1.0,0.0
3631,★ ⑳ Sulfide,Nostalgia Gamers,0.192307692307692,0.20909090909090902,0.189655172413793,0.189655172413793,0.14285714285714202,0.25,,0.30000000000000004,0.11111111111111101,0.185185185185185,0.1,0.28571428571428503,0.21933673267718,7380,0.199069180565579,105091.34,0.269230769230769,0.0,0.2,0.28571428571428503,0.0,0.0
3632,★ ⑳ d e m o n,Nostalgia Gamers,0.256410256410256,0.2,0.237775180206506,0.237775180206506,0.28571428571428503,0.1875,,0.0,0.22222222222222202,0.185185185185185,0.1,0.28571428571428503,0.246847701490177,8015,0.21636213659253803,106137.53,0.192307692307692,0.0,0.6000000000000001,0.0,0.0,0.0
3633,"★ ⑳ Runaway,",Nostalgia Gamers,0.23076923076923,0.19090909090909,0.225112020261055,0.225112020261055,0.28571428571428503,0.125,,0.2,0.055555555555555004,0.185185185185185,0.4,0.0,0.148464366180481,7728,0.17665871476462403,103993.34,0.23076923076923,0.0,0.2,0.42857142857142805,0.0,0.0
3634,★ ⑳ Comar,Nostalgia Gamers,0.16666666666666602,0.18181818181818102,0.19228521332554002,0.19228521332554002,0.14285714285714202,0.125,,0.30000000000000004,0.33333333333333304,0.185185185185185,0.2,0.14285714285714202,0.199553342029329,7470,0.210923664195863,109602.51,0.269230769230769,0.0,0.0,0.0,0.0,0.0
3635,★ ⑳ Anndy ♥ V,REC Esports,0.24770642201834803,0.21518987341772103,0.261451726568005,0.261451726568005,0.30769230769230704,0.30000000000000004,0.0,0.277777777777777,0.2,0.266666666666666,0.0,0.16666666666666602,0.217100837412141,7308,0.19212819292541503,150033.99,0.421052631578947,0.0,0.29411764705882304,0.0,0.0,0.0
3636,★ ⑳ no_one,REC Esports,0.220183486238532,0.18987341772151903,0.193641844804635,0.193641844804635,0.23076923076923,0.30000000000000004,0.0,0.16666666666666602,0.1,0.044444444444444,0.0,0.33333333333333304,0.204736829896309,6933,0.20825179893446602,153703.68,0.105263157894736,1.0,0.11764705882352901,0.0,0.631578947368421,0.0
3637,★ ⑳ twitch.tv/sndfps,REC Esports,0.13761467889908202,0.18987341772151903,0.133505598621877,0.133505598621877,0.07692307692307601,0.1,0.0,0.16666666666666602,0.0,0.177777777777777,0.42857142857142805,0.5,0.18107587742698703,6427,0.21025420643295,140319.58,0.13157894736842102,0.0,0.0,0.14285714285714202,0.26315789473684204,0.0
3638,★ ⑳ thg,REC Esports,0.17431192660550401,0.21518987341772103,0.20601362461827502,0.20601362461827502,0.30769230769230704,0.2,0.0,0.22222222222222202,0.4,0.311111111111111,0.28571428571428503,0.0,0.18877728548562903,7853,0.18577890081733703,138239.58,0.210526315789473,0.0,0.17647058823529402,0.0,0.052631578947368,0.0
3639,★ ⑳ kroonoskinggg,REC Esports,0.220183486238532,0.18987341772151903,0.205387205387205,0.205387205387205,0.07692307692307601,0.1,1.0,0.16666666666666602,0.30000000000000004,0.2,0.28571428571428503,0.0,0.20830916977893202,6438,0.20358690088983,159522.7,0.13157894736842102,0.0,0.41176470588235203,0.8571428571428571,0.052631578947368,0.0
3640,★ ⑳ gh ;),WorkHard eSports,0.212765957446808,0.21782178217821702,0.22189421894218903,0.22189421894218903,0.2,0.1875,0.0,0.33333333333333304,0.125,0.25609756097560904,0.08333333333333301,0.2,0.20001458895616,10861,0.19846176474012903,136776.89,0.18181818181818102,0.0,0.40740740740740705,0.0,0.09090909090909001,0.0
3641,★ ⑳ $TRIKER THE MILF,WorkHard eSports,0.223404255319148,0.20792079207920702,0.21590815908159003,0.21590815908159003,0.2,0.0,0.0,0.2,0.125,0.12195121951219501,0.25,0.0,0.23327740900138502,10559,0.208722603146024,142871.16,0.24242424242424201,0.0,0.148148148148148,0.0,0.0,0.0
3642,★ ⑳ doiz,WorkHard eSports,0.223404255319148,0.188118811881188,0.20164001640016402,0.20164001640016402,0.4,0.3125,0.0,0.066666666666666,0.3125,0.195121951219512,0.33333333333333304,0.4,0.208519950397549,9921,0.19921452143780602,134781.09,0.36363636363636304,0.0,0.22222222222222202,0.0,0.0,0.0
3643,★ ⑳ Dropzera^_^,WorkHard eSports,0.18085106382978702,0.16831683168316802,0.19860598605986002,0.19860598605986002,0.0,0.4375,1.0,0.133333333333333,0.1875,0.21951219512195103,0.08333333333333301,0.4,0.17000510613465603,9708,0.19599666904048102,128543.0,0.060606060606060004,0.0,0.074074074074074,0.0,0.818181818181818,0.0
3644,★ ⑳ brokeN,WorkHard eSports,0.159574468085106,0.21782178217821702,0.16195161951619502,0.16195161951619502,0.2,0.0625,0.0,0.266666666666666,0.25,0.207317073170731,0.25,0.0,0.188182945510248,10125,0.19760444163555801,142935.67,0.15151515151515102,0.0,0.148148148148148,0.0,0.09090909090909001,0.0
3645,★ ㉑ DANVIET,Nexus eSports,0.194174757281553,0.21875000000000003,0.202780630381546,0.202780630381546,0.23076923076923,0.21428571428571402,0.0,0.1875,0.46666666666666606,0.11111111111111101,0.09090909090909001,0.1,0.190897122437464,12590,0.20312293588938302,163128.49,0.3125,0.25,0.14285714285714202,1.0,0.0,0.0
3646,★ ㉑ MITHPUTTINI,Nexus eSports,0.33009708737864,0.208333333333333,0.300260684098269,0.30026068409827,0.384615384615384,0.28571428571428503,1.0,0.25,0.0,0.185185185185185,0.36363636363636304,0.30000000000000004,0.17764631456562902,8032,0.19715903842153001,135215.64,0.0625,0.5,0.35714285714285704,0.0,1.0,0.0
3647,★ ⑳ uhul,Nexus eSports,0.135922330097087,0.177083333333333,0.13310688048029,0.13310688048029,0.07692307692307601,0.21428571428571402,0.0,0.0625,0.066666666666666,0.305555555555555,0.18181818181818102,0.30000000000000004,0.22743515653051102,10243,0.19505104609819102,137414.9,0.21875000000000003,0.0,0.0,0.0,0.0,0.0
3648,★ ㉑ Y4$$,Nexus eSports,0.213592233009708,0.1875,0.20562445690812803,0.20562445690812803,0.23076923076923,0.21428571428571402,0.0,0.25,0.066666666666666,0.28703703703703703,0.18181818181818102,0.2,0.206695504984013,10047,0.21389500083401303,182282.68,0.28125,0.0,0.35714285714285704,0.0,0.0,0.0
3649,★ ㉑ nolkz ``,Nexus eSports,0.12621359223300901,0.208333333333333,0.158227348131763,0.158227348131763,0.07692307692307601,0.07142857142857101,0.0,0.25,0.4,0.11111111111111101,0.18181818181818102,0.1,0.19732590148238002,11551,0.190771978756881,152087.8,0.125,0.25,0.14285714285714202,0.0,0.0,0.0
3650,★ ⑳ diabaz,Mariners Sports,0.211538461538461,0.21428571428571402,0.185882172209847,0.185882172209847,0.0,0.15384615384615302,0.25,0.2,0.07692307692307601,0.125,0.25,0.1,0.22255980379596202,4491,0.200921763651553,84380.43,0.212765957446808,0.0,0.0,0.0,0.9090909090909091,0.0
3651,★ ⑳ gta rp player,Mariners Sports,0.192307692307692,0.173469387755102,0.196789307934557,0.196789307934557,0.33333333333333304,0.30769230769230704,0.25,0.2,0.0,0.18333333333333302,0.33333333333333304,0.30000000000000004,0.18156194520196903,4055,0.197513103254038,91311.07,0.170212765957446,0.0,0.36363636363636304,0.0,0.0,0.0
3652,★ ⑳ eXp,Mariners Sports,0.18269230769230702,0.23469387755102003,0.18634303709962302,0.18634303709962302,0.16666666666666602,0.30769230769230704,0.25,0.2,0.461538461538461,0.108333333333333,0.16666666666666602,0.1,0.185094349982612,4458,0.19551565379413102,88815.74,0.234042553191489,0.0,0.09090909090909001,0.0,0.09090909090909001,0.5
3653,★ ⑳ SANGUE /A/,Mariners Sports,0.192307692307692,0.16326530612244802,0.20485444350564502,0.20485444350564502,0.25,0.23076923076923,0.25,0.133333333333333,0.15384615384615302,0.39166666666666605,0.16666666666666602,0.5,0.212255431301132,4649,0.198317333831898,84060.69,0.234042553191489,0.0,0.0,0.0,0.0,0.5
3654,★ ⑳ brt,Mariners Sports,0.221153846153846,0.21428571428571402,0.22613103925032602,0.22613103925032602,0.25,0.0,0.0,0.266666666666666,0.30769230769230704,0.191666666666666,0.08333333333333301,0.0,0.19852846971832203,4667,0.207732145468378,94560.83,0.148936170212765,0.0,0.5454545454545451,0.0,0.0,0.0
3655,★ ⑳ FL9HV1NjKo_O,blast,0.16326530612244802,0.192307692307692,0.16881720430107502,0.16881720430107502,0.11111111111111101,0.23529411764705802,0.0,0.23076923076923,0.133333333333333,0.11111111111111101,0.0,0.375,0.193225721090235,9212,0.20296683576655802,137842.32,0.23076923076923,0.33333333333333304,0.0,1.0,0.0,0.0
3656,★ ⑳ heavY,blast,0.24489795918367302,0.211538461538461,0.24822167080231503,0.24822167080231503,0.33333333333333304,0.17647058823529402,0.0,0.15384615384615302,0.0,0.194444444444444,0.16666666666666602,0.0,0.22164593807885602,8552,0.18888282985607502,121898.76,0.384615384615384,0.0,0.42857142857142805,0.0,0.0,0.0
3657,★ ⑳ chavera[?],blast,0.183673469387755,0.18269230769230702,0.23788254755996602,0.23788254755996602,0.11111111111111101,0.058823529411764004,0.0,0.23076923076923,0.266666666666666,0.34722222222222204,0.33333333333333304,0.625,0.218946811325747,10166,0.193808492311278,141526.06,0.269230769230769,0.0,0.14285714285714202,0.0,0.0625,0.0
3658,★ ㉑ disturbed,blast,0.25510204081632604,0.192307692307692,0.19139784946236502,0.19139784946236502,0.33333333333333304,0.41176470588235203,1.0,0.384615384615384,0.33333333333333304,0.138888888888888,0.5,0.0,0.18581635353268,8930,0.21871177813150602,137820.12,0.07692307692307601,0.6666666666666661,0.0,0.0,0.75,0.0
3659,★ ⑳ hyd,blast,0.153061224489795,0.221153846153846,0.153680727874276,0.153680727874276,0.11111111111111101,0.11764705882352901,0.0,0.0,0.266666666666666,0.208333333333333,0.0,0.0,0.180365175972479,9621,0.19563006393457902,139335.97,0.038461538461538006,0.0,0.42857142857142805,0.0,0.1875,0.0
3660,★ ⑳ KnzinN,EFFECT,0.224489795918367,0.18888888888888802,0.20837194933580402,0.20837194933580402,0.0,0.28571428571428503,1.0,0.0,0.07142857142857101,0.2,0.4,0.2,0.20050559110888402,3707,0.20837084862027003,40347.34,0.047619047619047006,0.0,0.2,0.0,1.0,0.0
3661,★ ⑳ jeN,EFFECT,0.14285714285714202,0.22222222222222202,0.152455977757182,0.152455977757182,0.0,0.28571428571428503,0.0,0.14285714285714202,0.21428571428571402,0.2,0.4,0.0,0.18618050969049602,4324,0.201026192076033,43177.75,0.14285714285714202,0.0,0.2,0.0,0.0,0.0
3662,★ ⑳ TriniTyy,EFFECT,0.16326530612244802,0.18888888888888802,0.21084337349397503,0.21084337349397503,0.0,0.35714285714285704,0.0,0.0,0.07142857142857101,0.33333333333333304,0.2,0.0,0.23225306884693303,2860,0.188322664674757,53286.06,0.14285714285714202,0.0,0.4,0.0,0.0,0.0
3663,★ ⑳ sbnzyn,EFFECT,0.28571428571428503,0.18888888888888802,0.22335495829471702,0.22335495829471702,1.0,0.0,0.0,0.42857142857142805,0.21428571428571402,0.133333333333333,0.0,0.8,0.184313011000022,4031,0.205549969822886,43051.08,0.33333333333333304,0.0,0.0,0.0,0.0,0.0
3664,★ ⑳ sch,EFFECT,0.183673469387755,0.21111111111111103,0.204973741118319,0.204973741118319,0.0,0.07142857142857101,0.0,0.42857142857142805,0.42857142857142805,0.133333333333333,0.0,0.0,0.196747819353663,4038,0.19673032480605201,39674.31,0.33333333333333304,0.0,0.2,0.0,0.0,0.0
3665,★ ⑳ divine,GSTFAMILY,0.311111111111111,0.10204081632653,0.306468716861081,0.306468716861081,0.46666666666666606,0.2,1.0,0.28571428571428503,0.0,0.0,0.28571428571428503,0.0,0.18941048034934502,6524,0.20405350366558703,131778.3,0.05,0.0,0.0,0.0,0.6875,0.0
