campeonato,partida,demo
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303499,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679970_de_vertigo_ex-ubrain_effect.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303500,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677452_de_inferno_ex-ubrain_action-x.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303501,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679388_de_vertigo_effect_action-x.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308616,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683218_de_mirage_sans-organisation_gstfamily.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308617,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683247_de_mirage_ciam-gaming_sm-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308618,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683213_de_inferno_spacestre_skillers.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308620,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683250_de_dust2_nk-e-sports_ufsc-titans.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308621,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683245_de_overpass_barcelona_you-never-know.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308622,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683242_de_inferno_value-dragons_bth-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308623,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683207_de_dust2_orgless-_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308624,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683244_de_mirage_csa-esports_the-clutch-force.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308625,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683246_de_dust2_rdw-esports_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308626,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683263_de_mirage_leviatan-esports_nike12mola.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308627,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683210_de_dust2_godenvyus_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308628,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683227_de_inferno_noorg_nukegg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308629,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683262_de_mirage_renegados_groupie.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308630,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683222_de_nuke_orgxless_stream-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308631,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683261_de_dust2_amigosdopug_ufscar-fire.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308724,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683354_de_dust2_spacestre_desempleados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308728,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683350_de_mirage_sans-organisation_ciam-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308729,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683351_de_inferno_gstfamily_sm-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308730,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683359_de_dust2_nike12mola_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308731,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683349_de_vertigo_leviatan-esports_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308732,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683363_de_inferno_orgxless_amigosdopug.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308733,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683360_de_nuke_stream-team_ufscar-fire.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308734,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683373_de_nuke_value-dragons_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308735,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683379_de_dust2_bth-esports_orgless-.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308736,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683377_de_vertigo_csa-esports_rdw-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308737,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683369_de_inferno_the-clutch-force_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308738,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683388_de_dust2_nk-e-sports_barcelona.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308739,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683392_de_train_ufsc-titans_you-never-know.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308740,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683404_de_dust2_nukegg_groupie.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308741,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683401_de_inferno_noorg_renegados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308752,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683459_de_mirage_stream-team_ciam-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308758,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683471_de_inferno_the-clutch-force_opyt-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308759,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683466_de_inferno_gstfamily_orgxless.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308765,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683487_de_vertigo_sans-organisation_desempleados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308767,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683530_de_inferno_renegados_spacestre.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308770,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683527_de_dust2_leviatan-esports_barcelona.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308771,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683526_de_inferno_nk-e-sports_value-dragons.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308772,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683539_de_dust2_skillers_nukegg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308773,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683522_de_mirage_groupie_amigosdopug.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308774,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683548_de_mirage_bth-esports_rdw-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308775,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683553_de_dust2_csa-esports_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308781,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683651_de_train_ufsc-titans_nike12mola.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308783,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683649_de_inferno_spacestre_ciam-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308784,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683695_de_overpass_opyt-e-sports_barcelona.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308786,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683693_de_dust2_desempleados_nk-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308787,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683697_de_dust2_godenvyus_groupie.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308788,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683727_de_inferno_orgxless_skillers.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308791,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683832_de_dust2_nike12mola_bth-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308792,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683848_de_mirage_spacestre_amigosdopug.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308793,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684499_de_inferno_skillers_sans-organisation.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308794,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683871_de_nuke_barcelona_csa-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308795,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683865_de_dust2_desempleados_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308796,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684457_de_vertigo_nike12mola_value-dragons.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308797,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684452_de_dust2_csa-esports_amigosdopug.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308818,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684510_de_dust2_csa-esports_nk-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308824,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684554_de_vertigo_sans-organisation_nike12mola.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308828,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684673_de_vertigo_nike12mola_groupie.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308830,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684817_de_mirage_groupie_nk-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308833,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684961_de_inferno_groupie_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308833,https://prod-demo-parser-gc-demos.s3.amazonaws.com/685214_de_mirage_groupie_godenvyus.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/308833,https://prod-demo-parser-gc-demos.s3.amazonaws.com/685295_de_nuke_groupie_godenvyus.zip
